SEZ2011,P1,P14,P15,P16,P17,P18,P19,P20,P21,P22,P23,P24,P25,P26,P27,P28,P29,0-5anni,6-19 anni,20-64 anni,over 65 anni,OBJECTID,PRO_COM,SEZ,TIPO_LOC,SHAPE_AREA,SHAPE_LEN,POP_2010,ACE,mappa2,mappa2bis,geometry,P1divSHAPE
151460004455.00000000,8,0,1,0,0,0,1,1,0,1,1,1,0,2,0,0,0,0,12.5,87.5,0,51539,15146,4455,4,414465.59347099997,4769.66797155000,11.00000000000,0.00000000000,8,100.0000000000,"<Polygon><outerBoundaryIs><LinearRing><coordinates>9.07566,45.476814 9.075321,45.476989 9.075213,45.476792 9.075014,45.476884 9.074723,45.476891 9.074537,45.477065 9.074263,45.477194 9.0741,45.477155 9.073715,45.477273 9.073594,45.477532 9.073326,45.477615 9.073046,45.477636 9.07286,45.477815 9.072367,45.478085 9.072171,45.478321 9.071033,45.47942 9.070426,45.479926 9.070299,45.479848 9.069578,45.480391 9.069147,45.480593 9.06652,45.482058 9.066252,45.48218 9.06603,45.482398 9.066115,45.482522 9.066037,45.482619 9.066377,45.482936 9.066365,45.483843 9.066447,45.484312 9.06604,45.485479 9.067162,45.485775 9.067685,45.486063 9.067018,45.487837 9.067313,45.487885 9.067583,45.487184 9.067796,45.486734 9.068222,45.486107 9.068896,45.485178 9.069496,45.484462 9.073023,45.480754 9.075736,45.477945 9.078357,45.475205 9.078734,45.474797 9.079076,45.474398 9.079324,45.474065 9.079536,45.473757 9.079713,45.473383 9.079866,45.472917 9.080007,45.472335 9.079423,45.472283 9.078265,45.471437 9.078187,45.471434 9.075078,45.473669 9.075768,45.474213 9.076033,45.474471 9.076216,45.474806 9.076082,45.475027 9.076069,45.475109 9.075962,45.475204 9.075955,45.475362 9.075733,45.475461 9.075717,45.475688 9.075888,45.475948 9.075868,45.476019 9.075725,45.476065 9.075581,45.476061 9.075607,45.476208 9.075411,45.476194 9.075294,45.476235 9.075281,45.476353 9.075506,45.476527 9.075516,45.476715 9.07566,45.476814</coordinates></LinearRing></outerBoundaryIs></Polygon>",0.0019301964085855433
151460004456.00000000,11,1,1,1,2,0,0,2,1,1,0,1,0,1,0,0,0,9.09090909090909,36.3636363636364,54.5454545454545,0,51529,15146,4456,4,541440.34814000002,3433.20105111000,6.00000000000,0.00000000000,0,0.0000000000,"<Polygon><outerBoundaryIs><LinearRing><coordinates>9.075736,45.477945 9.073023,45.480754 9.075419,45.481406 9.078101,45.481826 9.077328,45.484246 9.079146,45.48453 9.079286,45.484059 9.080645,45.484219 9.08061,45.484418 9.083153,45.484537 9.084106,45.484181 9.084792,45.483925 9.084608,45.483407 9.08457,45.482154 9.084593,45.481876 9.084746,45.481625 9.084983,45.481538 9.086142,45.48132 9.08695,45.479519 9.087293,45.478928 9.087301,45.478747 9.086252,45.478575 9.085802,45.478572 9.084124,45.47845 9.082145,45.478105 9.081453,45.477924 9.08094,45.477781 9.080867,45.477617 9.079944,45.477263 9.078703,45.477454 9.078559,45.478185 9.075736,45.477945</coordinates></LinearRing></outerBoundaryIs></Polygon>",0.0020316180790345777
151460004457.00000000,231,22,15,23,29,48,32,16,16,11,8,5,4,1,0,0,1,9.52380952380952,29.004329004329,61.038961038961,0.432900432900433,51530,15146,4457,4,343109.55355999997,3311.04261833000,372.00000000000,0.00000000000,230,100.0000000000,"<Polygon><outerBoundaryIs><LinearRing><coordinates>9.069259,45.485302 9.070097,45.485068 9.072479,45.485255 9.072499,45.486358 9.073854,45.486437 9.074226,45.485688 9.07659,45.486083 9.07638,45.487051 9.078148,45.486466 9.080998,45.485376 9.083153,45.484537 9.08061,45.484418 9.080645,45.484219 9.079286,45.484059 9.079146,45.48453 9.077328,45.484246 9.078101,45.481826 9.075419,45.481406 9.073023,45.480754 9.069496,45.484462 9.068896,45.485178 9.069259,45.485302</coordinates></LinearRing></outerBoundaryIs></Polygon>",0.06732543515714283
151460004458.00000000,8,1,1,0,0,0,0,0,2,1,1,0,0,0,1,1,0,12.5,12.5,50,25,49300,15146,4458,4,193283.49839100000,2015.85470866000,5.00000000000,0.00000000000,0,0.0000000000,"<Polygon><outerBoundaryIs><LinearRing><coordinates>9.067313,45.487885 9.068073,45.488009 9.070579,45.488611 9.072102,45.488884 9.072446,45.488846 9.074523,45.487871 9.075503,45.487417 9.07638,45.487051 9.07659,45.486083 9.074226,45.485688 9.073854,45.486437 9.072499,45.486358 9.072479,45.485255 9.070097,45.485068 9.069259,45.485302 9.068896,45.485178 9.068222,45.486107 9.067796,45.486734 9.067583,45.487184 9.067313,45.487885</coordinates></LinearRing></outerBoundaryIs></Polygon>",0.004138997931327028
151460004459.00000000,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,100,0,54718,15146,4459,4,154140.59114000000,1663.54107582000,1.00000000000,0.00000000000,0,0.0000000000,"<Polygon><outerBoundaryIs><LinearRing><coordinates>9.067313,45.487885 9.067024,45.488905 9.066857,45.489961 9.066971,45.492597 9.067836,45.492584 9.068411,45.492405 9.069858,45.491318 9.070923,45.491261 9.072111,45.491453 9.072106,45.490927 9.072102,45.488884 9.070579,45.488611 9.068073,45.488009 9.067313,45.487885</coordinates></LinearRing></outerBoundaryIs></Polygon>",6.487583787009991E-4
151460004460.00000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49301,15146,4460,4,345288.32755599997,2643.41041952000,0.00000000000,0.00000000000,0,0.0000000000,"<Polygon><outerBoundaryIs><LinearRing><coordinates>9.066971,45.492597 9.067019,45.495484 9.06709,45.497327 9.069809,45.497251 9.073661,45.497184 9.074981,45.49714 9.074872,45.496286 9.074982,45.495974 9.075346,45.495631 9.075762,45.495343 9.075976,45.495012 9.076332,45.494231 9.076371,45.494161 9.074815,45.493697 9.073949,45.493559 9.073762,45.493994 9.072335,45.493766 9.072627,45.492818 9.072178,45.492867 9.072268,45.491484 9.072111,45.491453 9.070923,45.491261 9.069858,45.491318 9.068411,45.492405 9.067836,45.492584 9.066971,45.492597</coordinates></LinearRing></outerBoundaryIs></Polygon>",0.0
151460004461.00000000,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,100,0,54177,15146,4461,4,428977.67203600000,4171.97456696000,1.00000000000,0.00000000000,2,100.0000000000,"<Polygon><outerBoundaryIs><LinearRing><coordinates>9.067313,45.487885 9.067018,45.487837 9.065266,45.487763 9.065394,45.489515 9.064296,45.48953 9.064307,45.489694 9.063024,45.489733 9.063065,45.489485 9.063196,45.489396 9.06313,45.489124 9.063319,45.488705 9.063462,45.488568 9.063995,45.48832 9.064486,45.487902 9.064499,45.487781 9.061781,45.488349 9.061795,45.489455 9.061659,45.489903 9.061679,45.490219 9.061271,45.490878 9.06218,45.491236 9.062491,45.491488 9.062837,45.491179 9.064291,45.491252 9.064075,45.492108 9.063795,45.492393 9.063288,45.492831 9.062602,45.49354 9.061818,45.494116 9.060355,45.493547 9.059523,45.494193 9.058994,45.495227 9.058972,45.495708 9.058843,45.495927 9.058817,45.496027 9.05985,45.496494 9.060862,45.496975 9.061537,45.497212 9.062233,45.497359 9.062896,45.497411 9.063434,45.497411 9.06709,45.497327 9.067019,45.495484 9.066971,45.492597 9.066857,45.489961 9.067024,45.488905 9.067313,45.487885</coordinates></LinearRing></outerBoundaryIs></Polygon>",4.662247315828035E-4
151460004462.00000000,6,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,3,0,0,33.3333333333333,66.6666666666667,51541,15146,4462,4,616021.74338400003,3670.62336511000,8.00000000000,0.00000000000,0,0.0000000000,"<Polygon><outerBoundaryIs><LinearRing><coordinates>9.062255,45.501652 9.063336,45.502016 9.063409,45.502071 9.06349,45.502119 9.063558,45.502126 9.064953,45.502652 9.065182,45.502702 9.065996,45.503003 9.066555,45.501695 9.06679,45.500989 9.066946,45.500256 9.067142,45.499454 9.067161,45.498804 9.06709,45.497327 9.063434,45.497411 9.062896,45.497411 9.062233,45.497359 9.061537,45.497212 9.060862,45.496975 9.05985,45.496494 9.058817,45.496027 9.058491,45.496983 9.056913,45.496966 9.056241,45.499026 9.055568,45.5005 9.054011,45.503091 9.054784,45.503348 9.054224,45.504193 9.055628,45.504532 9.057019,45.504769 9.057143,45.504583 9.057297,45.504526 9.057623,45.504502 9.058147,45.504232 9.058291,45.504055 9.058702,45.503801 9.059538,45.503797 9.059654,45.503584 9.060068,45.503869 9.060152,45.503688 9.06023,45.503679 9.060682,45.503896 9.062255,45.501652</coordinates></LinearRing></outerBoundaryIs></Polygon>",9.739915943616088E-4
151460004464.00000000,6,0,0,0,1,1,0,0,0,0,1,2,0,0,1,0,0,0,16.6666666666667,66.6666666666667,16.6666666666667,49302,15146,4464,4,308835.80995000002,3436.03322997000,6.00000000000,0.00000000000,0,0.0000000000,"<Polygon><outerBoundaryIs><LinearRing><coordinates>9.079855,45.495789 9.080552,45.4956 9.081142,45.495389 9.081861,45.495049 9.082497,45.494682 9.084612,45.493321 9.087519,45.491457 9.086435,45.49073 9.087884,45.488998 9.086089,45.488099 9.085455,45.488162 9.083721,45.489747 9.082865,45.490909 9.082009,45.492285 9.080946,45.493892 9.080162,45.49481 9.077878,45.494093 9.077394,45.49454 9.076332,45.494231 9.075976,45.495012 9.075762,45.495343 9.075346,45.495631 9.074982,45.495974 9.074872,45.496286 9.074981,45.49714 9.075042,45.497373 9.075431,45.49725 9.076511,45.497267 9.076966,45.497315 9.077294,45.497455 9.077794,45.497776 9.078104,45.497358 9.079009,45.496309 9.079331,45.4959 9.079855,45.495789</coordinates></LinearRing></outerBoundaryIs></Polygon>",0.001942779887141776
151460004465.00000000,238,16,13,26,10,10,13,9,16,39,29,18,13,10,7,3,6,6.72268907563025,20.5882352941176,65.9663865546218,6.72268907563025,51540,15146,4465,1,5892.94572416000,311.76998119900,248.00000000000,0.00000000000,8,3.3100000000,"<Polygon><outerBoundaryIs><LinearRing><coordinates>9.076332,45.494231 9.077394,45.49454 9.077878,45.494093 9.076773,45.493749 9.076462,45.493975 9.076371,45.494161 9.076332,45.494231</coordinates></LinearRing></outerBoundaryIs></Polygon>",4.038727168727237
151460004466.00000000,131,7,4,8,6,10,7,6,11,14,6,11,11,7,8,6,9,5.34351145038168,13.7404580152672,63.3587786259542,17.5572519083969,49304,15146,4466,1,178906.99822899999,1824.66111440000,133.00000000000,0.00000000000,9,6.8700000000,"<Polygon><outerBoundaryIs><LinearRing><coordinates>9.078397,45.491529 9.077751,45.492496 9.077595,45.492763 9.077207,45.493434 9.076773,45.493749 9.077878,45.494093 9.080162,45.49481 9.080946,45.493892 9.082009,45.492285 9.082865,45.490909 9.083721,45.489747 9.081721,45.488574 9.080098,45.489581 9.079428,45.490371 9.078642,45.491207 9.078397,45.491529</coordinates></LinearRing></outerBoundaryIs></Polygon>",0.07322240118987448
151460004467.00000000,40,1,3,1,2,1,4,1,3,5,1,4,4,2,2,1,5,2.5,15,62.5,20,49305,15146,4467,1,20326.42549790000,682.71461776400,37.00000000000,0.00000000000,1,2.5000000000,"<Polygon><outerBoundaryIs><LinearRing><coordinates>9.074709,45.492268 9.074502,45.492384 9.074293,45.492559 9.074535,45.49264 9.0753,45.492797 9.075152,45.493116 9.077207,45.493434 9.077595,45.492763 9.077751,45.492496 9.076573,45.492401 9.075596,45.492372 9.074709,45.492268</coordinates></LinearRing></outerBoundaryIs></Polygon>",0.19678816624267043
151460004468.00000000,205,8,14,7,9,3,10,12,8,18,17,8,9,30,21,14,17,3.90243902439024,14.6341463414634,56.0975609756098,25.3658536585366,49306,15146,4468,1,11859.45935460000,471.75373924800,220.00000000000,0.00000000000,2,0.9700000000,"<Polygon><outerBoundaryIs><LinearRing><coordinates>9.074815,45.493697 9.076371,45.494161 9.076462,45.493975 9.076773,45.493749 9.077207,45.493434 9.075152,45.493116 9.074815,45.493697</coordinates></LinearRing></outerBoundaryIs></Polygon>",1.7285779551197282
151460004469.00000000,400,14,17,13,15,14,16,27,41,49,26,22,25,39,26,18,38,3.5,11.25,64.75,20.5,49307,15146,4469,1,37524.73677960000,920.51718578800,423.00000000000,0.00000000000,50,12.5000000000,"<Polygon><outerBoundaryIs><LinearRing><coordinates>9.073949,45.493559 9.074815,45.493697 9.075152,45.493116 9.0753,45.492797 9.074535,45.49264 9.074293,45.492559 9.074138,45.492472 9.073385,45.492087 9.073113,45.491907 9.072608,45.491595 9.072268,45.491484 9.072178,45.492867 9.072627,45.492818 9.072335,45.493766 9.073762,45.493994 9.073949,45.493559</coordinates></LinearRing></outerBoundaryIs></Polygon>",1.065963506551381
151460004470.00000000,303,16,14,14,11,24,18,18,33,36,27,22,15,14,7,12,22,5.28052805280528,12.8712871287129,68.3168316831683,13.5313531353135,49308,15146,4470,1,63022.63402580000,1476.41015976000,328.00000000000,0.00000000000,75,24.5900000000,"<Polygon><outerBoundaryIs><LinearRing><coordinates>9.07429,45.492328 9.074138,45.492472 9.074293,45.492559 9.074502,45.492384 9.074709,45.492268 9.075596,45.492372 9.076573,45.492401 9.077751,45.492496 9.078397,45.491529 9.078642,45.491207 9.079428,45.490371 9.080098,45.489581 9.078873,45.48913 9.077379,45.491217 9.075828,45.490975 9.075684,45.491329 9.074962,45.491211 9.074501,45.491907 9.074095,45.491839 9.073974,45.492106 9.074203,45.492171 9.074147,45.492245 9.07429,45.492328</coordinates></LinearRing></outerBoundaryIs></Polygon>",0.4807796511265443
151460004471.00000000,263,2,3,7,14,9,7,15,15,11,25,27,16,17,18,27,50,0.760456273764259,9.1254752851711,53.9923954372624,36.1216730038023,49309,15146,4471,1,24293.79272800000,906.73600686500,268.00000000000,0.00000000000,20,7.6300000000,"<Polygon><outerBoundaryIs><LinearRing><coordinates>9.072106,45.490927 9.072111,45.491453 9.072268,45.491484 9.072608,45.491595 9.073113,45.491907 9.073385,45.492087 9.074138,45.492472 9.07429,45.492328 9.074147,45.492245 9.074203,45.492171 9.073974,45.492106 9.074095,45.491839 9.074501,45.491907 9.074962,45.491211 9.075684,45.491329 9.075828,45.490975 9.074091,45.490712 9.073884,45.491225 9.072106,45.490927</coordinates></LinearRing></outerBoundaryIs></Polygon>",1.0825810648202219
151460004472.00000000,11,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,6,0,0,9.09090909090909,90.9090909090909,49310,15146,4472,4,390141.73528399999,3216.52272086000,13.00000000000,0.00000000000,0,0.0000000000,"<Polygon><outerBoundaryIs><LinearRing><coordinates>9.077379,45.491217 9.078873,45.48913 9.080098,45.489581 9.081721,45.488574 9.083721,45.489747 9.085455,45.488162 9.083992,45.486984 9.084106,45.484181 9.083153,45.484537 9.080998,45.485376 9.078148,45.486466 9.07638,45.487051 9.075503,45.487417 9.074523,45.487871 9.072446,45.488846 9.072102,45.488884 9.072106,45.490927 9.073884,45.491225 9.074091,45.490712 9.075828,45.490975 9.077379,45.491217</coordinates></LinearRing></outerBoundaryIs></Polygon>",0.0028194881514003248
151460004473.00000000,5,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,1,0,0,40,60,49311,15146,4473,1,604444.26570600003,3405.91186362000,17.00000000000,73.00000000000,1,20.0000000000,"<Polygon><outerBoundaryIs><LinearRing><coordinates>9.087519,45.491457 9.092901,45.487883 9.094008,45.486869 9.09479,45.485843 9.095173,45.485192 9.095462,45.484491 9.095664,45.483677 9.095731,45.483016 9.095721,45.482185 9.095517,45.481022 9.094638,45.481228 9.093298,45.481563 9.089446,45.482609 9.087084,45.483092 9.084792,45.483925 9.084106,45.484181 9.083992,45.486984 9.085455,45.488162 9.086089,45.488099 9.087884,45.488998 9.086435,45.49073 9.087519,45.491457</coordinates></LinearRing></outerBoundaryIs></Polygon>",8.272061269635711E-4
151460004474.00000000,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,100,0,50897,15146,4474,1,355390.03347400000,2760.63941642000,0.00000000000,73.00000000000,1,100.0000000000,"<Polygon><outerBoundaryIs><LinearRing><coordinates>9.095664,45.483677 9.095462,45.484491 9.095173,45.485192 9.09479,45.485843 9.096261,45.486162 9.097105,45.486357 9.097773,45.486558 9.098004,45.486434 9.098873,45.486704 9.100333,45.487221 9.101807,45.487804 9.102331,45.486704 9.10385,45.48414 9.104463,45.483511 9.10275,45.483035 9.101008,45.482558 9.099098,45.482095 9.100016,45.479815 9.097737,45.480511 9.095517,45.481022 9.095721,45.482185 9.095731,45.483016 9.095664,45.483677</coordinates></LinearRing></outerBoundaryIs></Polygon>",2.8138099153339344E-4
151460004475.00000000,10,0,0,0,0,1,0,0,2,1,3,1,0,2,0,0,0,0,0,100,0,50898,15146,4475,1,208650.69849499999,1848.79094227000,15.00000000000,73.00000000000,2,20.0000000000,"<Polygon><outerBoundaryIs><LinearRing><coordinates>9.099098,45.482095 9.101008,45.482558 9.10275,45.483035 9.104463,45.483511 9.105216,45.482613 9.105595,45.481916 9.106344,45.479947 9.107061,45.478892 9.106418,45.478861 9.10347,45.4789 9.103256,45.478763 9.102072,45.479171 9.100016,45.479815 9.099098,45.482095</coordinates></LinearRing></outerBoundaryIs></Polygon>",0.004792699028630203
151460004476.00000000,42,4,1,0,0,1,2,2,5,6,5,1,2,4,5,2,2,9.52380952380952,2.38095238095238,66.6666666666667,21.4285714285714,50899,15146,4476,1,37964.96197390000,997.49234834500,48.00000000000,73.00000000000,2,4.7600000000,"<Polygon><outerBoundaryIs><LinearRing><coordinates>9.10735,45.47847 9.108339,45.477122 9.108313,45.476885 9.107313,45.477208 9.106645,45.477463 9.103256,45.478763 9.10347,45.4789 9.106418,45.478861 9.107061,45.478892 9.10735,45.47847</coordinates></LinearRing></outerBoundaryIs></Polygon>",0.11062832099996306
151460004477.00000000,114,2,2,2,5,4,6,7,5,4,8,10,7,3,8,11,30,1.75438596491228,7.89473684210526,47.3684210526316,42.9824561403509,50900,15146,4477,1,14576.42076570000,636.18679248300,115.00000000000,73.00000000000,9,7.9600000000,"<Polygon><outerBoundaryIs><LinearRing><coordinates>9.113265,45.475238 9.112276,45.475572 9.115537,45.475578 9.11545,45.475068 9.115372,45.474556 9.113265,45.475238</coordinates></LinearRing></outerBoundaryIs></Polygon>",0.7820849976302492
151460004478.00000000,232,10,13,13,9,7,7,12,20,26,13,19,13,20,13,16,21,4.31034482758621,15.0862068965517,59.051724137931,21.551724137931,54734,15146,4478,1,16107.07585660000,628.63335403000,246.00000000000,73.00000000000,14,6.0100000000,"<Polygon><outerBoundaryIs><LinearRing><coordinates>9.116327,45.475047 9.11545,45.475068 9.115537,45.475578 9.117671,45.475554 9.118355,45.475549 9.118354,45.475219 9.117762,45.475194 9.117758,45.474779 9.117375,45.474445 9.116327,45.475047</coordinates></LinearRing></outerBoundaryIs></Polygon>",1.440360758622343
151460004479.00000000,174,4,3,5,9,9,9,5,7,9,14,12,19,21,17,12,19,2.29885057471264,9.77011494252874,60.3448275862069,27.5862068965517,54735,15146,4479,1,18420.21986910000,621.01429941600,176.00000000000,73.00000000000,12,6.8200000000,"<Polygon><outerBoundaryIs><LinearRing><coordinates>9.116137,45.474104 9.115372,45.474556 9.11545,45.475068 9.116327,45.475047 9.117375,45.474445 9.117758,45.474779 9.117889,45.474156 9.117661,45.473983 9.117112,45.473518 9.116137,45.474104</coordinates></LinearRing></outerBoundaryIs></Polygon>",0.9446141318426159
151460004480.00000000,403,10,24,25,16,20,26,17,28,34,32,31,32,26,28,15,39,2.48138957816377,16.1290322580645,61.0421836228288,20.3473945409429,54160,15146,4480,1,29472.59624120000,711.89417149300,410.00000000000,73.00000000000,35,8.6000000000,"<Polygon><outerBoundaryIs><LinearRing><coordinates>9.119301,45.47222 9.117112,45.473518 9.117661,45.473983 9.119838,45.473949 9.119842,45.473612 9.120004,45.473497 9.120498,45.473256 9.119301,45.47222</coordinates></LinearRing></outerBoundaryIs></Polygon>",1.3673719027054791
151460004481.00000000,331,17,21,16,14,15,18,16,36,24,20,19,30,23,14,15,33,5.13595166163142,15.4078549848943,60.7250755287009,18.7311178247734,54161,15146,4481,1,33217.80851560000,922.81905196800,340.00000000000,73.00000000000,30,8.9300000000,"<Polygon><outerBoundaryIs><LinearRing><coordinates>9.119845,45.475003 9.119838,45.473949 9.117661,45.473983 9.117889,45.474156 9.117758,45.474779 9.117762,45.475194 9.118354,45.475219 9.118355,45.475549 9.121369,45.475505 9.121332,45.474983 9.119845,45.475003</coordinates></LinearRing></outerBoundaryIs></Polygon>",0.9964534531064964
151460004482.00000000,245,10,9,10,11,9,17,13,14,23,16,19,27,23,14,7,23,4.08163265306122,12.2448979591837,65.7142857142857,17.9591836734694,54162,15146,4482,1,17227.57586190000,541.23540437200,265.00000000000,73.00000000000,33,13.4100000000,"<Polygon><outerBoundaryIs><LinearRing><coordinates>9.120904,45.473747 9.120729,45.473524 9.120498,45.473256 9.120004,45.473497 9.119842,45.473612 9.119838,45.473949 9.119845,45.475003 9.121332,45.474983 9.121296,45.474631 9.121199,45.474305 9.120904,45.473747</coordinates></LinearRing></outerBoundaryIs></Polygon>",1.4221385641483941
151460004484.00000000,299,14,23,18,10,9,8,10,21,31,29,21,6,10,10,20,59,4.68227424749164,17.056856187291,48.494983277592,29.7658862876254,51092,15146,4484,1,32072.20655480000,721.85556562900,349.00000000000,73.00000000000,59,19.5400000000,"<Polygon><outerBoundaryIs><LinearRing><coordinates>9.115698,45.476955 9.115717,45.477374 9.11685,45.47737 9.117706,45.47735 9.117671,45.475554 9.115537,45.475578 9.115698,45.476955</coordinates></LinearRing></outerBoundaryIs></Polygon>",0.9322713717533444
151460004485.00000000,187,11,10,8,4,10,9,8,14,16,12,15,12,15,18,13,12,5.88235294117647,11.7647058823529,59.3582887700535,22.9946524064171,51093,15146,4485,1,34240.73244750000,1246.26844998000,423.00000000000,73.00000000000,40,21.2800000000,"<Polygon><outerBoundaryIs><LinearRing><coordinates>9.117053,45.480444 9.11829,45.480827 9.118615,45.480495 9.119067,45.480504 9.119312,45.480662 9.119538,45.480764 9.120065,45.480582 9.12015,45.48023 9.119943,45.48014 9.119632,45.480103 9.119348,45.480005 9.118809,45.479807 9.118212,45.479556 9.117829,45.4793 9.117734,45.478996 9.117706,45.47735 9.11685,45.47737 9.116961,45.477828 9.116998,45.478396 9.117228,45.478391 9.117339,45.478871 9.117172,45.478873 9.117125,45.479504 9.116978,45.47991 9.117593,45.479976 9.117053,45.480444</coordinates></LinearRing></outerBoundaryIs></Polygon>",0.5461331771647114
151460004486.00000000,569,23,35,21,35,27,12,19,31,42,54,54,62,45,38,33,38,4.04217926186292,15.9929701230228,60.8084358523726,19.1564147627417,50650,15146,4486,1,45281.66771960000,1017.95158450000,399.00000000000,73.00000000000,29,5.1000000000,"<Polygon><outerBoundaryIs><LinearRing><coordinates>9.117053,45.480444 9.117593,45.479976 9.116978,45.47991 9.117125,45.479504 9.117172,45.478873 9.117339,45.478871 9.117228,45.478391 9.116998,45.478396 9.116961,45.477828 9.11685,45.47737 9.115717,45.477374 9.11514,45.480477 9.117053,45.480444</coordinates></LinearRing></outerBoundaryIs></Polygon>",1.2565791602982646
151460004487.00000000,223,18,25,17,16,7,12,5,20,29,25,16,11,12,6,2,2,8.07174887892377,26.0089686098655,61.4349775784753,4.48430493273543,49312,15146,4487,1,44168.88647420000,943.96422995100,259.00000000000,73.00000000000,32,14.4100000000,"<Polygon><outerBoundaryIs><LinearRing><coordinates>9.118549,45.482627 9.119538,45.480764 9.119312,45.480662 9.119067,45.480504 9.118615,45.480495 9.11829,45.480827 9.117053,45.480444 9.117146,45.481116 9.116746,45.481578 9.116463,45.481645 9.115973,45.482763 9.118549,45.482627</coordinates></LinearRing></outerBoundaryIs></Polygon>",0.5048802851986298
151460004488.00000000,290,20,30,37,30,13,6,13,15,40,31,32,7,9,3,2,2,6.89655172413793,33.448275862069,57.2413793103448,2.41379310344828,54720,15146,4488,1,34772.12877820000,805.33206118000,451.00000000000,73.00000000000,45,15.5200000000,"<Polygon><outerBoundaryIs><LinearRing><coordinates>9.114656,45.482829 9.115973,45.482763 9.116463,45.481645 9.116746,45.481578 9.117146,45.481116 9.117053,45.480444 9.11514,45.480477 9.114656,45.482829</coordinates></LinearRing></outerBoundaryIs></Polygon>",0.834001282607156
151460004489.00000000,369,13,25,36,30,26,19,7,18,30,33,44,35,24,10,12,7,3.5230352303523,24.6612466124661,63.9566395663957,7.85907859078591,51094,15146,4489,1,39528.04122960000,879.23856855700,436.00000000000,73.00000000000,41,11.0200000000,"<Polygon><outerBoundaryIs><LinearRing><coordinates>9.114656,45.482829 9.114507,45.483624 9.118389,45.484195 9.118379,45.484094 9.118365,45.483651 9.118549,45.482627 9.115973,45.482763 9.114656,45.482829</coordinates></LinearRing></outerBoundaryIs></Polygon>",0.9335145089954007
151460004490.00000000,11,0,0,0,0,1,1,2,1,0,1,1,3,0,0,0,1,0,0,90.9090909090909,9.09090909090909,51095,15146,4490,1,389775.94671799999,3384.68010307000,22.00000000000,73.00000000000,1,9.0900000000,"<Polygon><outerBoundaryIs><LinearRing><coordinates>9.109158,45.487927 9.110015,45.488422 9.110404,45.487933 9.111295,45.487052 9.111057,45.486906 9.112126,45.485449 9.111737,45.485246 9.112889,45.484168 9.11334,45.483775 9.113735,45.48362 9.11408,45.483585 9.114507,45.483624 9.114656,45.482829 9.11514,45.480477 9.115717,45.477374 9.115698,45.476955 9.115537,45.475578 9.112276,45.475572 9.111782,45.47573 9.109977,45.48365 9.109158,45.487927</coordinates></LinearRing></outerBoundaryIs></Polygon>",0.0028221341241352737
151460004491.00000000,44,3,3,0,2,4,1,2,5,2,7,1,7,2,1,2,2,6.81818181818182,11.3636363636364,70.4545454545455,11.3636363636364,51096,15146,4491,1,344916.88697400002,2384.64594841000,64.00000000000,73.00000000000,11,25.0000000000,"<Polygon><outerBoundaryIs><LinearRing><coordinates>9.109432,45.489603 9.111469,45.49028 9.112175,45.490213 9.112742,45.490043 9.112925,45.490259 9.113274,45.490099 9.115215,45.489069 9.116877,45.488194 9.117363,45.487936 9.117894,45.487634 9.118511,45.487222 9.11887,45.48658 9.118935,45.485976 9.118389,45.484195 9.114507,45.483624 9.11408,45.483585 9.113735,45.48362 9.11334,45.483775 9.112889,45.484168 9.111737,45.485246 9.112126,45.485449 9.111057,45.486906 9.111295,45.487052 9.110404,45.487933 9.110015,45.488422 9.109432,45.489603</coordinates></LinearRing></outerBoundaryIs></Polygon>",0.012756696369962522
151460004492.00000000,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,100,0,51185,15146,4492,1,621104.86906699999,4230.07004089000,0.00000000000,73.00000000000,0,0.0000000000,"<Polygon><outerBoundaryIs><LinearRing><coordinates>9.10385,45.48414 9.102331,45.486704 9.101807,45.487804 9.103457,45.488145 9.103305,45.48872 9.106578,45.489492 9.107582,45.489711 9.106971,45.490954 9.10848,45.49119 9.109432,45.489603 9.110015,45.488422 9.109158,45.487927 9.109977,45.48365 9.111782,45.47573 9.108632,45.476764 9.108313,45.476885 9.108339,45.477122 9.10735,45.47847 9.107061,45.478892 9.106344,45.479947 9.105595,45.481916 9.105216,45.482613 9.104463,45.483511 9.10385,45.48414</coordinates></LinearRing></outerBoundaryIs></Polygon>",1.6100340696123696E-4
151460004493.00000000,349,5,22,19,17,12,5,11,17,20,38,32,21,20,18,30,62,1.43266475644699,16.6189111747851,50.4297994269341,31.5186246418338,48690,15146,4493,1,40772.69174070000,911.38413880000,358.00000000000,84.00000000000,44,12.4300000000,"<Polygon><outerBoundaryIs><LinearRing><coordinates>9.154081,45.472936 9.155904,45.472891 9.155712,45.469698 9.154764,45.470367 9.153985,45.470979 9.154081,45.472936</coordinates></LinearRing></outerBoundaryIs></Polygon>",0.8559650714736163
