OBJECTID,PRO_COM,SEZ,TIPO_LOC,SEZ2011,SHAPE_AREA,SHAPE_LEN,POP_2010,ACE,mappa2,mappa2bis
53247,15146,1648,1,151460001648,31741.6497282,791.199964395,38,18,0,0
50164,15146,1513,1,151460001513,8695.62275832,383.179925517,264,18,8,2.99
50170,15146,1519,1,151460001519,9494.63742173,465.853668114,329,18,44,14.38
52275,15146,1533,1,151460001533,5311.2679893,313.044424844,4,18,0,0
52276,15146,1534,1,151460001534,10013.0622625,401.153623824,319,18,172,51.19
52277,15146,1535,1,151460001535,7234.15105284,426.347230736,193,18,10,5.05
52280,15146,1538,1,151460001538,6291.06934544,359.098594845,191,18,15,8.2
53201,15146,1602,1,151460001602,3827.65674188,267.72558529,56,18,5,8.47
53262,15146,1664,1,151460001664,12797.9452043,478.067625201,238,18,21,10.55
53268,15146,1670,1,151460001670,12996.4496409,580.88881224,236,18,6,2.67
53270,15146,1672,1,151460001672,16713.7890391,537.004484116,374,18,18,5.2
53272,15146,1674,1,151460001674,11698.3768358,451.576708442,299,18,12,4.32
52290,15146,2018,1,151460002018,11585.1806673,491.457619796,193,19,21,11.35
52291,15146,2019,1,151460002019,13974.0887935,608.470142133,254,19,15,5.7
52368,15146,2118,1,151460002118,7118.42894776,363.417021731,224,19,38,18.01
52369,15146,2119,1,151460002119,4810.08115752,305.75452775,234,19,63,27.88
52373,15146,2123,1,151460002123,6433.81808056,366.583091289,143,19,5,5.75
52377,15146,2127,1,151460002127,11732.9175807,451.017890578,350,19,23,6.8
52379,15146,2129,1,151460002129,9895.34974168,543.980190193,186,19,5,2.6
52382,15146,2133,1,151460002133,14616.1077498,490.702029818,287,19,27,9.71
52383,15146,2134,1,151460002134,9785.55306016,429.069103104,373,19,45,12.06
52387,15146,2138,1,151460002138,25541.9703923,670.971254902,476,19,34,7.85
52589,15146,2200,1,151460002200,4076.71294736,274.710919162,134,19,7,6.42
54631,15146,2132,1,151460002132,95902.5455006,1427.39026956,0,19,5,3.01
49068,15146,2185,1,151460002185,16360.4997238,516.12415304,252,19,15,5.95
49071,15146,2188,1,151460002188,12249.5037414,499.304423922,295,19,16,5.73
52292,15146,2020,1,151460002020,11953.9149804,577.771672793,316,19,33,11.11
52300,15146,2028,1,151460002028,6628.09213848,414.522979311,155,19,4,2.7
52376,15146,2126,1,151460002126,6024.15041462,394.30236969,136,19,10,6.94
53308,15146,2244,1,151460002244,29318.7395075,1053.80419251,157,19,11,8.66
54630,15146,2032,1,151460002032,17333.1161242,1030.7709496,0,19,0,0
52308,15146,2037,1,151460002037,8486.29985538,442.739025245,299,20,40,13.61
52341,15146,2091,1,151460002091,20903.5324657,621.688208863,474,20,5,1.07
52353,15146,2103,1,151460002103,11171.2893346,424.649909427,420,20,49,12.66
52367,15146,2117,1,151460002117,8680.06878004,393.287168345,375,20,18,4.57
52305,15146,2034,1,151460002034,9530.14740928,393.462559501,272,20,15,5.6
52307,15146,2036,1,151460002036,41568.9806442,784.926892577,263,20,4,1.57
52309,15146,2038,1,151460002038,16405.5869057,540.276252325,328,20,36,11.8
52350,15146,2100,1,151460002100,22694.4870581,756.463337547,290,20,17,6.12
52360,15146,2110,1,151460002110,6296.52205156,370.896016314,167,20,6,8.33
52363,15146,2113,1,151460002113,19531.2111606,556.0782136,456,20,101,24.51
52364,15146,2114,1,151460002114,6480.59562223,348.329301997,308,20,75,22.94
52470,15146,1351,1,151460001351,17451.2466731,838.150789192,353,21,131,38.64
49864,15146,976,1,151460000976,8567.05502606,563.230884929,247,21,14,6.19
49872,15146,984,1,151460000984,13966.3520174,555.243227774,450,21,101,21.81
53241,15146,1642,1,151460001642,5080.84964356,293.567961711,32,22,0,0
53243,15146,1644,1,151460001644,8522.6262118,368.321057579,287,22,31,12.35
53252,15146,1654,1,151460001654,3232.114342,229.596617194,0,22,0,0
53257,15146,1659,1,151460001659,10623.8188048,448.585812453,286,22,21,7.39
53258,15146,1660,1,151460001660,23426.322069,658.142325432,389,22,47,12.3
53380,15146,1683,1,151460001683,8242.8845706,362.32781366,333,22,53,17.1
53388,15146,1691,1,151460001691,10469.7290626,465.1185715,385,22,23,6.48
53395,15146,1722,1,151460001722,10048.3433663,520.084076847,296,22,22,7.83
53406,15146,1733,1,151460001733,12104.99675,453.804757719,0,22,0,0
50723,15146,1714,1,151460001714,14462.6504927,532.821860559,323,22,41,12.46
53235,15146,1636,1,151460001636,5338.76358132,294.433778984,144,22,12,9.52
53242,15146,1643,1,151460001643,6494.7742236,324.415238592,313,22,66,23.91
53374,15146,1677,1,151460001677,21891.0624633,615.148383279,455,22,33,7.62
53381,15146,1684,1,151460001684,11613.6348092,564.232562976,321,22,84,29.07
53396,15146,1723,1,151460001723,6027.27036282,343.69247525,223,22,8,3.64
53408,15146,1735,1,151460001735,127999.444152,2089.13774145,82,22,9,11.54
53410,15146,1737,1,151460001737,14194.1047966,740.828084428,372,23,50,15.15
53411,15146,1738,1,151460001738,19964.0800931,648.155649444,36,23,23,76.67
53424,15146,1751,1,151460001751,5210.59879056,428.778771204,218,23,15,7.43
53435,15146,1762,1,151460001762,7912.62745624,405.061455592,297,23,47,16.55
53438,15146,1765,1,151460001765,7441.3027844,415.484682805,201,23,11,5.64
53445,15146,1772,1,151460001772,11326.9049466,514.870177583,193,23,13,7.03
53452,15146,1779,1,151460001779,10966.5769712,730.890270961,324,23,19,6.01
53464,15146,1791,1,151460001791,10615.4044921,517.075093944,429,23,99,25.26
53467,15146,1794,1,151460001794,12468.4932698,443.201603461,259,23,33,14.6
53160,15146,1561,1,151460001561,11354.9293204,501.360509571,69,23,1,1.69
53161,15146,1562,1,151460001562,16781.2679865,564.012485619,160,23,3,1.9
53186,15146,1587,1,151460001587,7961.03315984,399.107104915,307,23,34,11.45
53415,15146,1742,1,151460001742,52536.0077231,924.931073046,8,23,0,0
53416,15146,1743,1,151460001743,6822.43004352,366.170661413,172,23,9,5.81
53418,15146,1745,1,151460001745,11554.3125817,453.14943336,128,23,7,6.36
53421,15146,1748,1,151460001748,7359.90827946,470.11686707,210,23,15,7.11
53442,15146,1769,1,151460001769,9091.84242864,433.464632965,397,23,51,13.18
53443,15146,1770,1,151460001770,5854.52932856,419.88726041,213,23,36,18.65
53453,15146,1780,1,151460001780,9654.24273404,697.197665028,353,23,37,10.31
52874,15146,962,1,151460000962,13403.8275574,472.725595498,257,24,72,29.63
52891,15146,1029,1,151460001029,10338.0724591,411.649261781,321,24,91,24.59
52894,15146,1032,1,151460001032,14497.5213389,574.089164323,361,24,202,47.98
54646,15146,1027,1,151460001027,15173.5030001,549.082825513,204,24,130,59.09
54647,15146,1028,1,151460001028,29664.4043164,777.015746968,269,24,34,13.08
49344,15146,1008,1,151460001008,9805.40621104,586.826796446,436,24,165,45.21
52457,15146,1338,1,151460001338,11325.0361884,730.688554251,550,24,258,56.95
52459,15146,1340,1,151460001340,6282.16040648,420.339440936,644,24,321,69.33
52464,15146,1345,1,151460001345,7404.87105548,350.737899439,462,24,300,72.46
52877,15146,965,1,151460000965,8270.83266306,436.4579838,177,24,51,27.42
52881,15146,969,1,151460000969,13898.7061808,723.867809991,213,24,45,21.63
52884,15146,972,1,151460000972,7850.4862708,518.636263596,240,24,74,32.74
53152,15146,1553,1,151460001553,14352.7965664,552.249319522,465,25,151,35.61
53470,15146,1797,1,151460001797,7879.88502348,455.137606159,467,25,180,43.69
53477,15146,1804,1,151460001804,6007.81597842,407.608693917,321,25,32,10.39
53481,15146,1808,1,151460001808,14994.4380165,559.107083694,129,25,8,5.97
53489,15146,1816,1,151460001816,9789.7984867,509.012196466,331,25,65,19.7
53499,15146,1827,1,151460001827,15086.5383062,579.792993204,308,25,9,3.03
53500,15146,1828,1,151460001828,8115.89809028,425.015782208,141,25,14,9.66
53157,15146,1558,1,151460001558,11859.6629485,528.581975279,194,25,19,11.59
53471,15146,1798,1,151460001798,7599.83585836,438.465958337,259,25,29,11.33
53472,15146,1799,1,151460001799,12195.7734896,446.844643229,368,25,42,11.83
53473,15146,1800,1,151460001800,8202.68001532,381.804282792,84,25,18,23.68
53476,15146,1803,1,151460001803,11301.767356,540.005847664,339,25,38,11.24
53478,15146,1805,1,151460001805,12786.0625521,563.14192175,317,25,41,13.06
53479,15146,1806,1,151460001806,15350.2008596,678.66047789,343,25,31,9.25
53482,15146,1809,1,151460001809,17387.4594932,530.646311773,390,25,56,13.76
53483,15146,1810,1,151460001810,17806.1373035,835.562282228,458,25,101,23.49
53485,15146,1812,1,151460001812,15950.3051865,770.968508174,179,25,16,9.64
53495,15146,1822,1,151460001822,4783.99751146,320.833545669,299,25,2,0.73
53522,15146,1913,1,151460001913,40765.6460071,826.75741279,233,25,33,17.01
53523,15146,1914,1,151460001914,31225.3512209,747.309605667,245,25,52,23.21
54539,15146,1823,1,151460001823,12120.1639707,463.802251076,258,25,11,4.44
52867,15146,953,1,151460000953,5898.76375262,439.945007788,312,26,27,9.78
52868,15146,954,1,151460000954,15395.558108,713.95677674,164,26,24,14.2
52869,15146,955,1,151460000955,8550.34899304,378.226053723,188,26,38,22.89
52899,15146,1037,1,151460001037,21128.2172085,669.906161751,421,26,63,15.04
52907,15146,1045,1,151460001045,7450.14250844,363.800892212,391,26,253,65.89
52909,15146,1047,1,151460001047,38006.1713362,765.067978092,315,26,111,50.92
52915,15146,1053,1,151460001053,6128.89497996,318.840525599,182,26,12,6.7
52926,15146,1064,1,151460001064,10501.3568105,537.072434111,327,26,41,12.97
52934,15146,1072,1,151460001072,16545.8787469,516.757638445,436,26,86,20.43
54536,15146,1078,1,151460001078,99077.5982551,1284.76721955,290,26,43,15.25
52872,15146,959,1,151460000959,22661.3495819,634.55761574,239,26,55,24.77
52904,15146,1042,1,151460001042,4771.92221648,330.619239433,390,26,108,29.35
52931,15146,1069,1,151460001069,7635.77981564,371.413408619,311,26,29,9.8
52937,15146,1075,1,151460001075,8880.96628832,378.869446243,224,26,29,15.03
52960,15146,1099,1,151460001099,4981.97691172,285.533697376,308,27,33,11.74
53094,15146,1279,1,151460001279,22438.3270448,791.625041491,396,27,127,32.82
53097,15146,1282,1,151460001282,26432.5844725,709.382886131,464,27,129,32.17
53119,15146,1304,1,151460001304,5668.58768432,395.639144206,180,27,40,24.1
53121,15146,1306,1,151460001306,19195.5126989,562.210584991,3,27,0,0
53125,15146,1310,1,151460001310,8005.95023376,458.559188741,289,27,51,19.92
53127,15146,1312,1,151460001312,17942.0261522,536.647317495,137,27,22,19.13
53137,15146,1322,1,151460001322,10684.6398149,415.735187229,145,27,31,25.2
53139,15146,1324,1,151460001324,31868.6752353,725.34624581,0,27,0,0
53142,15146,1327,1,151460001327,10304.4546198,537.430574125,387,27,60,15.96
53147,15146,1332,1,151460001332,16846.8048359,604.332281323,442,27,84,20.59
53148,15146,1333,1,151460001333,94361.9689451,1257.98552965,220,27,12,6.03
52956,15146,1095,1,151460001095,20041.8898303,809.180136688,334,27,43,13.87
53098,15146,1283,1,151460001283,9638.11010352,407.460511899,106,27,20,22.73
53106,15146,1291,1,151460001291,18525.5638656,715.960731459,435,27,86,20.77
53114,15146,1299,1,151460001299,8257.95848952,368.954711,75,27,87,93.55
53124,15146,1309,1,151460001309,4266.90450988,271.77555355,208,27,65,31.1
53132,15146,1317,1,151460001317,9562.91042384,392.998618621,257,27,121,47.27
53141,15146,1326,1,151460001326,11718.1684601,524.606703962,440,27,57,12.67
53279,15146,2216,1,151460002216,12808.7575802,646.252247484,344,28,23,6.73
53348,15146,2284,1,151460002284,7894.9532556,493.553135148,325,28,63,19.57
53361,15146,2297,1,151460002297,4122.70698818,270.851442813,170,28,19,12.84
53364,15146,2300,1,151460002300,8458.487882,378.167041674,294,28,38,12.79
53365,15146,2301,1,151460002301,6529.45878548,325.418703464,160,28,38,24.68
53368,15146,2304,1,151460002304,6198.76485504,322.614898437,65,28,1,1.43
53370,15146,2306,1,151460002306,3914.97226932,260.699491505,54,28,3,6.25
53335,15146,2271,1,151460002271,10276.1312938,536.470966845,265,28,37,13.41
53362,15146,2298,1,151460002298,6492.20230128,330.889400866,139,28,18,15.25
54304,15146,2316,1,151460002316,15780.5328958,518.719602581,18,28,2,15.38
52331,15146,2058,1,151460002058,7291.12436282,427.90376764,256,29,72,27.91
53323,15146,2259,1,151460002259,10515.0696366,461.836762991,135,29,24,19.2
53327,15146,2263,1,151460002263,11532.9463948,484.622722894,352,29,47,13.54
53331,15146,2267,1,151460002267,10588.1001393,477.641888056,353,29,54,15.88
50695,15146,2078,1,151460002078,8845.1163996,510.027286186,372,29,41,11.55
50698,15146,2081,1,151460002081,6961.94756032,441.359417717,283,29,27,10.11
52325,15146,2053,1,151460002053,6788.63418,349.660652275,226,29,76,35.85
52332,15146,2059,1,151460002059,3965.94080664,306.76413845,68,29,13,13.13
52334,15146,2061,1,151460002061,37718.0778301,785.549070094,66,29,21,22.58
53316,15146,2252,1,151460002252,55515.7192585,1211.90092018,282,29,13,4.1
52511,15146,2826,1,151460002826,26880.9150335,931.202394486,279,30,4,1.54
53826,15146,2848,1,151460002848,30972.1062379,900.107013618,2,30,0,0
53828,15146,2850,1,151460002850,47369.2770813,908.768404054,519,30,51,10.67
53830,15146,2854,1,151460002854,6741.02140252,347.090291599,84,30,20,26.67
53841,15146,2871,1,151460002871,37561.0221314,980.976041386,476,30,12,2.68
53844,15146,2874,1,151460002874,38024.0717885,817.252288978,488,30,4,0.84
54310,15146,2863,1,151460002863,50385.325588,1008.0190439,12,30,5,45.45
54549,15146,2845,1,151460002845,107956.164467,1328.40789325,74,30,7,8.05
49364,15146,2882,1,151460002882,15002.9726621,557.346875103,201,30,23,9.66
49369,15146,2888,1,151460002888,24648.6292213,762.941196522,163,30,19,11.52
52514,15146,2829,1,151460002829,10010.1387651,430.042790106,0,30,0,0
52517,15146,2832,1,151460002832,41333.5605378,1171.9154512,27,30,3,12
52527,15146,2842,1,151460002842,296262.379509,2558.35188458,368,30,237,20.86
53824,15146,2843,1,151460002843,49311.9335122,921.294877655,114,30,9,10.11
53827,15146,2849,1,151460002849,117701.645704,1434.89494,397,30,82,16.27
53832,15146,2856,1,151460002856,45749.7846351,847.883351719,469,30,113,26.16
53843,15146,2873,1,151460002873,35741.3269898,957.387284631,328,30,1,0.37
53846,15146,2876,1,151460002876,14197.1698848,530.619623618,317,30,23,8.33
53847,15146,2877,1,151460002877,8436.70376869,414.846909997,140,30,25,20.66
54179,15146,2846,1,151460002846,577227.886103,3701.65330414,29,30,21,55.26
54311,15146,2861,1,151460002861,20702.9478125,700.548984401,319,30,22,6.49
54674,15146,2844,1,151460002844,134642.792948,2193.99919778,148,30,44,33.59
54748,15146,6085,1,151460006085,127271.760043,1985.71518987,630,30,18,2.86
52504,15146,2819,1,151460002819,9984.86776256,424.400044136,186,31,12,6.32
52505,15146,2820,1,151460002820,30925.0000748,735.093895117,191,31,6,3.39
53776,15146,2763,1,151460002763,31661.155307,741.157156232,365,31,8,2.27
53813,15146,2807,1,151460002807,13219.6995943,578.220212322,218,31,24,10.67
53814,15146,2808,1,151460002808,10216.8978794,509.631449163,319,31,81,28.32
50215,15146,2755,1,151460002755,16440.8285686,607.621114646,297,31,29,10.39
50216,15146,2756,1,151460002756,11256.878381,562.077917993,305,31,33,11.58
52510,15146,2825,1,151460002825,29349.8180544,722.851120488,442,31,10,2.25
53782,15146,2772,1,151460002772,20712.3830008,793.861507033,384,31,208,56.37
53809,15146,2803,1,151460002803,42349.5878994,867.795470901,231,31,22,9.78
53810,15146,2804,1,151460002804,41388.3623256,1085.72433162,372,31,8,2.18
53875,15146,2932,1,151460002932,43908.5932924,901.613756355,0,32,0,0
53889,15146,2947,1,151460002947,25794.2057875,818.739108761,480,32,234,48.65
53907,15146,2965,1,151460002965,14981.3962845,505.474805989,460,32,21,4.77
53909,15146,2967,1,151460002967,16488.9539744,606.491692543,382,32,52,15.62
53910,15146,2968,1,151460002968,29047.406285,720.752078038,464,32,52,11.82
53916,15146,2974,1,151460002974,13630.7120783,531.127399169,204,32,21,10.61
53934,15146,2992,1,151460002992,12418.1048954,560.887998009,176,32,3,1.83
53935,15146,2993,1,151460002993,9241.57560932,519.449561671,144,32,11,8.27
53937,15146,2995,1,151460002995,7082.10554136,443.718088084,216,32,35,16.67
53938,15146,2996,1,151460002996,16100.7024968,610.373319507,3,32,1,50
53940,15146,2998,1,151460002998,9751.31498168,557.081496737,282,32,27,10.59
53945,15146,3003,1,151460003003,17005.9088112,531.433496692,317,32,25,8.77
53950,15146,3009,1,151460003009,191314.967937,2245.58402657,5,32,1,12.5
53888,15146,2946,1,151460002946,17880.4429217,606.469502429,340,32,91,25.93
53894,15146,2952,1,151460002952,4517.42396148,279.769555339,166,32,64,36.99
53897,15146,2955,1,151460002955,4272.90971562,262.256403395,253,32,47,19.42
53915,15146,2973,1,151460002973,32118.3275517,894.727702964,526,32,61,10.85
53927,15146,2985,1,151460002985,5641.21556524,306.941850484,184,32,29,17.26
53944,15146,3002,1,151460003002,9722.88731644,397.863436063,65,32,1,1.61
53960,15146,3022,1,151460003022,11237.5503195,433.678676226,206,33,5,2.63
54004,15146,3078,1,151460003078,16663.4296952,627.43514339,225,33,29,14.22
54014,15146,3089,1,151460003089,11528.3785305,477.474549206,0,33,0,0
54021,15146,3096,1,151460003096,5374.56796192,458.957305964,350,33,22,6.67
54315,15146,6106,1,151460006106,46542.8191884,1083.81402974,492,33,10,2.13
54531,15146,3016,1,151460003016,60524.4511503,983.937850571,298,33,1,0.36
53974,15146,3048,1,151460003048,41713.4790405,917.842055652,358,33,47,15.11
54020,15146,3095,1,151460003095,5628.06682028,343.195618607,233,33,2,0.87
53973,15146,3047,1,151460003047,18412.7447201,553.63085358,398,34,60,16.71
53986,15146,3060,1,151460003060,12763.2468346,546.87348543,393,34,44,12.09
53997,15146,3071,1,151460003071,9808.389764,440.023250497,266,34,27,11.79
54008,15146,3082,1,151460003082,19520.5488337,596.525558766,302,34,18,6.64
54685,15146,3136,1,151460003136,38867.9834942,1100.703283,52,34,6,12.24
53970,15146,3043,1,151460003043,13823.9605931,611.859906743,124,34,21,17.95
53988,15146,3062,1,151460003062,14913.5447213,577.200055282,312,34,40,13.84
53993,15146,3067,1,151460003067,11600.6844957,513.736303252,216,34,34,17.17
54042,15146,3122,1,151460003122,228956.762108,2448.22624105,31,34,4,17.39
54049,15146,3130,1,151460003130,9177.0179036,390.163409307,243,34,26,11.76
54051,15146,3132,1,151460003132,10465.7439919,411.226104536,383,34,37,10.08
54053,15146,3134,1,151460003134,15302.6025655,547.756697426,300,34,5,1.79
54684,15146,3127,1,151460003127,9574.18612968,422.739680919,355,34,68,20.54
53728,15146,2536,1,151460002536,8018.57581352,466.628549153,439,35,121,30.17
53731,15146,2539,1,151460002539,10104.5711267,507.4561248,516,35,226,52.68
53738,15146,2546,1,151460002546,5297.33528128,288.360035068,170,35,4,2.4
53693,15146,2502,1,151460002502,12358.865725,659.300598121,315,35,52,16.88
53696,15146,2505,1,151460002505,5456.62799036,412.472832455,251,35,31,11.65
53697,15146,2506,1,151460002506,9949.57424536,435.117529562,304,35,41,14.29
53699,15146,2508,1,151460002508,7780.79259801,417.852355844,349,35,134,41.49
53715,15146,2523,1,151460002523,30554.8927947,755.42514223,200,35,20,11.05
53722,15146,2530,1,151460002530,4820.84056048,337.371948595,206,35,24,12.5
53733,15146,2541,1,151460002541,11386.8509652,522.774753076,273,35,36,14.17
53678,15146,2463,1,151460002463,46082.0649826,991.624469891,175,36,30,18.4
53683,15146,2492,1,151460002492,6840.06974548,335.726722403,243,36,45,19.31
53685,15146,2494,1,151460002494,21066.4803089,671.387688296,205,36,22,11.4
53743,15146,2551,1,151460002551,13733.3569886,472.199227655,426,36,63,17.6
53759,15146,2569,1,151460002569,10197.5440311,443.921544796,214,36,37,18.78
53765,15146,2575,1,151460002575,7790.83389152,354.979468383,385,36,81,22.69
53775,15146,2585,1,151460002585,8764.20802832,382.307366021,126,36,17,15.45
48957,15146,2470,1,151460002470,76957.2084674,1321.94413631,152,36,17,11.64
48965,15146,2478,1,151460002478,10521.1225011,487.912268581,15,36,3,30
48968,15146,2481,1,151460002481,8609.44771688,373.129439832,211,36,39,19.12
53688,15146,2497,1,151460002497,40354.5365258,885.656501586,77,36,6,8.96
53741,15146,2549,1,151460002549,24879.974088,859.478433919,267,36,48,19.75
53742,15146,2550,1,151460002550,9932.5480261,470.398799647,253,36,35,14.96
53751,15146,2561,1,151460002561,16979.615083,634.664251455,278,36,47,17.15
53755,15146,2565,1,151460002565,16974.27572,798.25140408,478,36,69,14.02
53757,15146,2567,1,151460002567,17603.0690602,574.388302023,478,36,154,32.7
53760,15146,2570,1,151460002570,19623.7440405,611.500734932,155,36,79,54.48
53774,15146,2584,1,151460002584,8288.767492,369.007865074,86,36,16,24.62
53594,15146,2368,1,151460002368,217886.09221,2613.23698226,488,37,14,3.01
53619,15146,2396,1,151460002396,13359.0010988,483.44867915,320,37,49,17.38
53630,15146,2407,1,151460002407,126034.248431,1820.74293789,111,37,2,10.53
53633,15146,2411,1,151460002411,26376.7875623,742.973246375,465,37,78,17.49
53673,15146,2456,1,151460002456,8995.63147458,391.742695993,432,37,180,42.15
53677,15146,2462,1,151460002462,7108.24357112,351.498056179,124,37,38,29.69
54306,15146,2559,1,151460002559,23029.3546813,666.87438994,47,37,10,19.61
54665,15146,2408,1,151460002408,40083.3500274,1133.2417252,1,37,0,0
54746,15146,6098,1,151460006098,53844.3071443,999.745811191,695,37,165,25.42
53637,15146,2415,1,151460002415,48697.5334104,881.214911378,118,37,12,10.71
53662,15146,2444,1,151460002444,36599.7326696,955.163819191,296,37,204,70.34
53553,15146,2325,1,151460002325,272706.848047,2363.67194084,402,38,5,1.27
53558,15146,2331,1,151460002331,26031.9286488,668.552513458,401,38,53,13.09
53565,15146,2338,1,151460002338,12415.8628654,453.344733604,236,38,12,5.11
54595,15146,2425,1,151460002425,7616.44605329,366.292100819,180,38,80,59.7
54667,15146,2420,1,151460002420,39203.980386,1108.45987669,445,38,225,55.83
53555,15146,2328,1,151460002328,12734.5467072,488.226326755,205,38,16,7.66
53557,15146,2330,1,151460002330,11144.630762,498.780928234,178,38,4,2.48
53563,15146,2336,1,151460002336,17201.9681274,952.907708975,310,38,12,3.96
53570,15146,2343,1,151460002343,6143.46653442,308.15788886,161,38,6,3.95
53590,15146,2364,1,151460002364,6991.15975804,364.649808786,34,38,5,17.86
53603,15146,2378,1,151460002378,23378.7448611,611.487239248,306,38,43,14.68
53605,15146,2382,1,151460002382,187076.20654,2078.3442211,25,38,4,28.57
53643,15146,2424,1,151460002424,15986.4613234,852.529421262,350,38,66,20.89
53646,15146,2428,1,151460002428,4561.77511268,290.986788656,154,38,18,16.22
53648,15146,2430,1,151460002430,4580.8366912,295.602565106,117,38,14,17.28
53649,15146,2431,1,151460002431,5319.18897908,310.874243069,112,38,11,10.78
53654,15146,2436,1,151460002436,34908.8028267,933.150192444,0,38,0,0
54597,15146,2363,1,151460002363,73118.6237714,1334.96908633,218,38,5,2.37
54666,15146,2417,1,151460002417,189672.405586,1941.93679678,186,38,45,20.27
53517,15146,1905,1,151460001905,9972.77978304,422.462364352,255,39,34,13.55
53530,15146,1921,1,151460001921,34434.8191206,755.943672021,228,39,54,19.93
53535,15146,1926,1,151460001926,19478.5392751,686.196230505,4,39,0,0
54181,15146,1970,1,151460001970,37181.5484371,1472.44944954,47,39,19,59.38
54324,15146,6069,1,151460006069,30867.7735187,703.817744553,476,39,107,21.36
54610,15146,1956,1,151460001956,38173.4812837,1098.89883416,100,39,43,54.43
54661,15146,1932,1,151460001932,95323.1261381,1529.62099748,0,39,0,0
53547,15146,1972,1,151460001972,35450.7712463,822.180766814,3,39,0,0
53548,15146,1973,1,151460001973,57213.381324,1366.5067805,11,39,0,0
54612,15146,1969,1,151460001969,90371.0236416,1249.80796078,47,39,8,22.22
50177,15146,1930,1,151460001930,13783.7708506,541.206751789,0,39,0,0
50180,15146,1936,1,151460001936,38478.553438,799.562881596,409,39,45,11.36
50186,15146,1942,1,151460001942,108239.567241,1332.86144766,8,39,0,0
50190,15146,1946,1,151460001946,39481.2467721,818.969263997,2,39,0,0
50192,15146,1948,1,151460001948,9595.10117472,415.090680178,357,39,37,10.76
50199,15146,1958,1,151460001958,106969.367828,1385.67842134,20,39,0,0
53527,15146,1918,1,151460001918,17041.7944562,520.197676364,49,39,7,13.73
53534,15146,1925,1,151460001925,27246.3654633,775.489710962,277,39,16,6.48
54754,15146,6073,1,151460006073,15000.4902099,529.580632728,701,39,43,6.35
52481,15146,1871,1,151460001871,230098.40499,2084.20831084,474,40,25,5.79
52489,15146,1885,1,151460001885,11721.8206003,454.246856425,347,40,7,2.08
53501,15146,1829,1,151460001829,20353.1446763,607.080473883,0,40,0,0
53504,15146,1832,1,151460001832,8484.82336408,391.398152945,277,40,38,14.67
53507,15146,1835,1,151460001835,6387.293546,363.381395009,291,40,60,20.27
54654,15146,1855,1,151460001855,18417.7716328,658.376718053,58,40,37,69.81
49897,15146,1851,1,151460001851,16838.2650875,576.801352035,181,40,10,6.1
49898,15146,1852,1,151460001852,302349.185597,2381.03541204,207,40,16,9.04
52491,15146,1887,1,151460001887,17542.678323,671.296812746,374,40,11,3.16
52497,15146,1893,1,151460001893,25377.6530484,784.367772258,75,40,4,5.33
53508,15146,1836,1,151460001836,7660.88221544,415.837741973,157,40,29,20.28
53510,15146,1838,1,151460001838,25665.2692139,678.238510276,55,40,5,11.36
54557,15146,1854,1,151460001854,47074.4865229,1221.91020412,171,40,5,3.33
49024,15146,814,1,151460000814,25149.5450537,873.79319802,334,41,66,19.7
49034,15146,824,1,151460000824,7416.16285616,482.169096,309,41,20,6.69
49633,15146,698,1,151460000698,6178.34582864,376.812522509,143,41,23,15.65
49635,15146,700,1,151460000700,20196.268914,638.811447733,215,41,19,10.27
49638,15146,703,1,151460000703,7846.62889728,396.436241655,36,41,3,7.14
49798,15146,767,1,151460000767,3463.65236956,253.836968931,21,41,0,0
49805,15146,776,1,151460000776,8673.83576076,433.086991097,45,41,1,2.86
52003,15146,716,1,151460000716,58842.2903644,1218.56461959,116,41,22,20.37
52004,15146,717,1,151460000717,5020.59419808,307.358778053,47,41,1,2.63
52012,15146,725,1,151460000725,17394.8376471,516.354595773,314,41,16,5.11
52031,15146,744,1,151460000744,18376.294308,523.755189391,76,41,3,3.75
52034,15146,747,1,151460000747,6979.20018586,358.505306241,281,41,60,23.72
52039,15146,752,1,151460000752,26183.003466,710.269880277,157,41,7,4.35
50467,15146,5939,1,151460005939,10675.8924387,449.166808848,173,42,64,31.37
50503,15146,5976,1,151460005976,11205.2887468,592.238365976,234,42,19,9.27
50533,15146,6008,1,151460006008,21780.9541725,669.122009387,292,42,67,39.41
50537,15146,6063,1,151460006063,47527.4639221,1089.58370051,0,42,0,0
50538,15146,6020,1,151460006020,59629.2276478,1188.84392542,134,42,5,4.1
50540,15146,6022,1,151460006022,17715.063238,711.436380763,218,42,69,31.36
50549,15146,6032,1,151460006032,25841.7553591,821.208295876,55,42,6,7.32
50552,15146,6035,1,151460006035,16441.242877,988.279637522,10,42,0,0
54752,15146,6057,1,151460006057,10719.4473372,435.308239497,223,42,9,4.41
52992,15146,1131,1,151460001131,20230.5131545,684.729711754,20,43,4,16.67
53002,15146,1141,1,151460001141,6678.87699228,523.534816407,425,43,161,37.1
53087,15146,1271,1,151460001271,23919.5708858,1159.8620472,180,43,26,16.05
54287,15146,6067,1,151460006067,21949.736701,645.727462068,622,43,5,0.83
54289,15146,1258,1,151460001258,26126.0009041,670.748839124,648,43,15,2.31
54293,15146,1267,1,151460001267,18436.7203902,543.857875125,398,43,8,2.17
54608,15146,1261,1,151460001261,36096.8522535,839.694388622,385,43,75,17.16
