SEZ2011,P1,P14,P15,P16,P17,P18,P19,P20,P21,P22,P23,P24,P25,P26,P27,P28,P29,0-5anni,6-19 anni,20-64 anni,over 65 anni
151460001144,189,12,4,7,9,16,11,19,24,18,17,15,7,9,4,8,9,6.34920634920635,10.5820105820106,71.9576719576719,11.1111111111111
151460001145,174,17,10,6,4,5,12,28,24,28,15,5,5,5,5,1,4,9.77011494252874,11.4942528735632,72.9885057471264,5.74712643678161
151460001146,287,23,20,10,8,13,11,24,46,24,24,14,17,14,6,7,26,8.01393728222996,13.2404181184669,65.1567944250871,13.588850174216
151460001147,388,10,9,11,11,12,12,14,30,27,23,26,24,32,39,38,70,2.57731958762887,7.98969072164948,51.5463917525773,37.8865979381443
151460001148,8,0,1,0,0,0,0,0,1,1,1,0,1,2,1,0,0,0,12.5,75,12.5
151460001150,138,6,7,6,9,6,5,2,11,16,18,15,10,9,4,4,10,4.34782608695652,15.9420289855072,66.6666666666667,13.0434782608696
151460001151,130,4,7,1,9,8,10,8,8,9,13,5,8,18,5,7,10,3.07692307692308,13.0769230769231,66.9230769230769,16.9230769230769
151460001152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
151460001154,98,5,6,4,2,3,6,10,9,10,8,2,7,2,3,3,18,5.10204081632653,12.2448979591837,58.1632653061225,24.4897959183673
151460001155,308,9,6,7,5,9,11,11,26,22,18,21,14,27,14,17,91,2.92207792207792,5.84415584415584,51.6233766233766,39.6103896103896
151460001156,367,9,23,6,11,8,13,17,21,26,24,22,21,70,40,26,30,2.45231607629428,10.8991825613079,60.4904632152589,26.158038147139
151460001157,53,1,2,1,1,5,2,2,3,3,6,7,3,9,1,1,6,1.88679245283019,7.54716981132076,75.4716981132076,15.0943396226415
151460001158,254,15,5,8,5,9,19,27,32,22,22,18,15,11,10,11,25,5.90551181102362,7.08661417322835,68.8976377952756,18.1102362204724
151460001159,125,2,7,3,3,6,5,5,17,12,11,12,10,8,2,7,15,1.6,10.4,68.8,19.2
151460001160,239,11,7,9,4,14,14,21,14,22,20,15,8,17,23,19,21,4.60251046025105,8.36820083682008,60.6694560669456,26.3598326359833
151460001161,214,8,10,9,4,8,10,15,22,18,20,10,11,17,14,8,30,3.73831775700935,10.7476635514019,61.214953271028,24.2990654205607
151460001162,199,12,11,12,10,12,20,18,18,22,15,19,6,7,5,4,8,6.03015075376884,16.5829145728643,68.8442211055276,8.5427135678392
151460001163,78,3,4,1,4,2,1,4,10,10,5,4,4,6,7,3,10,3.84615384615385,11.5384615384615,58.974358974359,25.6410256410256
151460001164,428,17,12,13,15,16,21,28,24,31,34,25,30,30,40,37,55,3.97196261682243,9.34579439252336,55.8411214953271,30.8411214953271
151460001165,299,8,8,9,7,8,20,21,19,22,19,13,21,25,25,28,46,2.67558528428094,8.02675585284281,56.1872909698997,33.1103678929766
151460001166,275,14,6,10,5,9,10,17,20,31,19,18,12,16,26,23,39,5.09090909090909,7.63636363636364,55.2727272727273,32
151460001167,290,12,14,10,5,10,19,18,29,26,25,18,19,12,16,14,43,4.13793103448276,10,60.6896551724138,25.1724137931034
151460001168,236,16,9,10,9,8,14,13,27,22,15,15,10,20,16,11,21,6.77966101694915,11.864406779661,61.0169491525424,20.3389830508475
151460001169,91,1,6,3,5,5,1,1,7,4,9,5,5,5,8,13,13,1.0989010989011,15.3846153846154,46.1538461538462,37.3626373626374
151460001170,106,4,3,4,5,0,2,0,13,13,6,4,4,7,12,14,15,3.77358490566038,11.3207547169811,46.2264150943396,38.6792452830189
151460001171,242,6,11,14,9,14,11,14,16,23,18,18,14,14,12,14,34,2.47933884297521,14.0495867768595,58.6776859504132,24.7933884297521
151460001172,142,7,5,5,6,2,10,11,15,15,12,8,7,13,8,6,12,4.92957746478873,11.2676056338028,65.4929577464789,18.3098591549296
151460001173,112,5,4,5,6,7,7,10,14,15,4,8,11,8,3,3,2,4.46428571428571,13.3928571428571,75,7.14285714285714
151460001174,38,1,3,1,0,0,1,1,2,3,3,2,3,4,5,2,7,2.63157894736842,10.5263157894737,50,36.8421052631579
151460001175,41,0,1,4,1,0,3,1,1,1,6,2,1,7,4,5,4,0,14.6341463414634,53.6585365853659,31.7073170731707
151460001176,47,2,2,4,2,3,1,2,2,8,6,7,2,0,3,1,2,4.25531914893617,17.0212765957447,65.9574468085106,12.7659574468085
151460001177,106,9,9,6,4,8,5,5,15,4,8,7,7,3,3,6,7,8.49056603773585,17.9245283018868,58.4905660377359,15.0943396226415
151460001178,115,3,6,7,6,6,3,5,7,11,12,10,10,3,5,8,13,2.60869565217391,16.5217391304348,58.2608695652174,22.6086956521739
151460001179,84,1,3,4,7,4,4,2,7,5,9,11,2,2,8,5,10,1.19047619047619,16.6666666666667,54.7619047619048,27.3809523809524
151460001180,26,2,1,1,0,2,0,2,2,2,1,2,2,3,2,2,2,7.69230769230769,7.69230769230769,61.5384615384615,23.0769230769231
151460001181,184,11,7,10,7,5,10,9,16,18,14,14,11,8,15,14,15,5.97826086956522,13.0434782608696,57.0652173913043,23.9130434782609
151460001182,74,4,2,2,4,2,4,6,4,5,8,4,4,3,5,9,8,5.40540540540541,10.8108108108108,54.0540540540541,29.7297297297297
151460001183,23,1,1,0,0,0,4,4,2,1,1,0,1,2,1,2,3,4.34782608695652,4.34782608695652,65.2173913043478,26.0869565217391
151460001184,91,2,0,1,4,3,8,3,4,4,3,8,9,5,10,9,18,2.1978021978022,5.49450549450549,51.6483516483517,40.6593406593407
151460001185,144,6,10,8,5,10,5,11,11,10,13,15,7,8,6,6,13,4.16666666666667,15.9722222222222,62.5,17.3611111111111
151460001186,59,2,2,3,1,3,4,4,2,3,2,10,4,2,5,3,9,3.38983050847458,10.1694915254237,57.6271186440678,28.8135593220339
151460001187,75,4,2,4,3,2,6,10,11,6,8,2,3,2,1,3,8,5.33333333333333,12,66.6666666666667,16
151460001188,373,16,19,6,14,12,23,43,24,22,24,21,22,25,18,25,59,4.28954423592493,10.455764075067,57.9088471849866,27.3458445040214
151460001189,16,1,1,1,0,0,0,2,5,1,1,1,0,1,2,0,0,6.25,12.5,68.75,12.5
151460001190,200,14,10,7,9,6,17,7,14,14,17,13,15,23,14,10,10,7,13,63,17
151460001191,302,6,6,9,21,13,18,16,9,8,25,33,34,45,31,12,16,1.98675496688742,11.9205298013245,66.5562913907285,19.5364238410596
151460001193,393,43,30,12,21,10,15,54,41,53,29,19,17,6,14,17,12,10.941475826972,16.030534351145,62.0865139949109,10.941475826972
151460001194,7,0,0,0,0,0,0,0,0,0,1,2,1,1,0,1,1,0,0,71.4285714285714,28.5714285714286
151460001195,90,2,3,2,2,5,3,3,10,2,7,7,10,12,7,5,10,2.22222222222222,7.77777777777778,65.5555555555556,24.4444444444444
151460001196,219,8,8,8,7,9,6,17,21,19,25,15,8,15,12,16,25,3.65296803652968,10.5022831050228,61.6438356164384,24.2009132420091
151460001197,215,18,10,5,10,7,7,27,30,26,22,11,12,7,8,6,9,8.37209302325581,11.6279069767442,69.3023255813954,10.6976744186047
151460001198,159,3,9,7,4,4,2,7,12,14,21,16,15,17,2,11,15,1.88679245283019,12.5786163522013,67.9245283018868,17.6100628930818
151460001199,309,14,18,15,13,11,9,10,23,20,24,15,8,32,38,27,32,4.53074433656958,14.8867313915858,49.1909385113269,31.3915857605178
151460001200,273,14,15,13,14,11,12,18,14,14,28,15,14,14,12,23,42,5.12820512820513,15.3846153846154,51.2820512820513,28.2051282051282
151460001201,289,9,12,8,7,15,13,12,18,19,16,8,25,28,24,32,43,3.11418685121107,9.34256055363322,53.2871972318339,34.2560553633218
151460001202,242,6,7,5,12,9,7,18,9,10,14,16,16,29,38,19,27,2.47933884297521,9.91735537190083,52.8925619834711,34.7107438016529
151460001203,66,2,0,1,3,1,7,6,5,2,5,1,6,8,3,7,9,3.03030303030303,6.06060606060606,62.1212121212121,28.7878787878788
151460001204,37,3,1,2,1,3,1,3,3,8,2,2,0,4,0,2,2,8.10810810810811,10.8108108108108,70.2702702702703,10.8108108108108
151460001205,11,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,0,0,0,100
151460001206,3,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,100,0
151460001207,117,3,7,7,7,4,5,9,8,7,10,8,6,5,11,4,16,2.56410256410256,17.948717948718,52.991452991453,26.4957264957265
151460001208,371,13,12,13,21,9,13,10,27,28,25,24,25,23,31,40,57,3.50404312668464,12.3989218328841,49.5956873315364,34.5013477088949
151460001209,112,10,5,1,2,6,7,6,13,11,13,6,7,7,7,9,2,8.92857142857143,7.14285714285714,67.8571428571429,16.0714285714286
151460001210,43,4,1,2,2,3,1,4,2,3,4,6,2,1,2,2,4,9.30232558139535,11.6279069767442,60.4651162790698,18.6046511627907
151460001211,306,18,9,8,10,13,29,37,46,27,24,18,16,10,6,10,25,5.88235294117647,8.82352941176471,71.8954248366013,13.3986928104575
151460001212,188,5,5,3,2,4,10,14,19,11,10,3,11,21,16,28,26,2.65957446808511,5.31914893617021,54.7872340425532,37.2340425531915
151460001213,272,3,8,13,12,15,12,21,16,27,23,19,27,11,13,22,30,1.10294117647059,12.1323529411765,62.8676470588235,23.8970588235294
151460001214,134,7,3,2,4,3,11,12,9,12,10,8,10,4,8,6,25,5.22388059701493,6.71641791044776,58.955223880597,29.1044776119403
151460001215,291,10,16,8,5,10,11,22,29,36,21,18,13,25,18,22,27,3.43642611683849,9.96563573883162,63.573883161512,23.0240549828179
151460001216,165,10,11,7,3,6,5,16,16,16,12,7,4,9,13,14,16,6.06060606060606,12.7272727272727,55.1515151515152,26.0606060606061
151460001217,94,5,2,7,5,4,3,9,11,7,10,9,10,3,3,3,3,5.31914893617021,14.8936170212766,70.2127659574468,9.57446808510638
151460001218,354,30,25,19,7,15,8,36,54,45,36,17,18,7,18,10,9,8.47457627118644,14.406779661017,66.6666666666667,10.4519774011299
151460001219,193,4,5,4,1,12,10,10,12,15,14,12,16,14,15,16,33,2.07253886010363,5.18134715025907,59.5854922279793,33.160621761658
151460001220,123,5,3,8,1,3,2,4,9,11,10,6,5,6,9,17,24,4.0650406504065,9.75609756097561,45.5284552845528,40.650406504065
151460001221,396,16,16,10,9,10,26,32,33,33,28,23,25,29,29,20,57,4.04040404040404,8.83838383838384,60.3535353535353,26.7676767676768
151460001222,548,35,22,21,14,30,32,52,72,61,52,28,25,19,17,14,54,6.38686131386861,10.4014598540146,67.7007299270073,15.5109489051095
151460001223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
151460001224,247,14,15,9,8,15,8,13,21,19,22,7,18,5,20,17,36,5.66801619433198,12.9554655870445,51.8218623481781,29.5546558704453
151460001225,272,14,12,11,7,13,16,26,40,28,20,14,13,17,15,7,19,5.14705882352941,11.0294117647059,68.75,15.0735294117647
151460001226,6,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,2,0,0,66.6666666666667,33.3333333333333
151460001227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
151460001228,69,2,0,7,3,1,2,6,8,7,10,7,7,3,0,1,5,2.89855072463768,14.4927536231884,73.9130434782609,8.69565217391304
151460001229,172,18,8,5,2,4,6,13,23,9,9,10,5,18,17,14,11,10.4651162790698,8.72093023255814,56.3953488372093,24.4186046511628
151460001230,10,1,0,0,0,1,1,0,1,0,0,2,2,1,1,0,0,10,0,80,10
151460001231,110,6,4,5,4,3,4,6,5,11,12,8,8,1,8,7,18,5.45454545454545,11.8181818181818,52.7272727272727,30
151460001232,461,15,18,14,12,13,15,19,39,34,36,25,24,41,47,54,55,3.25379609544469,9.54446854663774,53.3622559652928,33.8394793926247
151460001233,88,6,2,1,4,1,8,13,9,9,8,4,5,7,5,2,4,6.81818181818182,7.95454545454545,72.7272727272727,12.5
151460001234,7,0,0,0,1,2,0,0,0,0,2,2,0,0,0,0,0,0,14.2857142857143,85.7142857142857,0
151460001235,17,0,1,0,0,0,1,1,3,1,2,0,0,1,0,5,2,0,5.88235294117647,52.9411764705882,41.1764705882353
151460001236,44,0,1,3,4,2,3,2,1,2,3,10,2,2,1,1,7,0,18.1818181818182,61.3636363636364,20.4545454545455
151460001237,71,10,5,3,0,0,4,5,21,10,3,2,2,0,1,1,4,14.0845070422535,11.2676056338028,66.1971830985916,8.45070422535211
151460001238,26,0,0,1,1,3,0,0,0,3,3,4,0,2,0,3,6,0,7.69230769230769,57.6923076923077,34.6153846153846
151460001239,11,0,1,0,0,0,0,3,1,2,2,0,1,0,0,0,1,0,9.09090909090909,81.8181818181818,9.09090909090909
151460001240,6,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,2,0,0,66.6666666666667,33.3333333333333
151460001241,98,4,1,7,3,3,2,8,19,10,5,6,5,6,4,7,8,4.08163265306122,11.2244897959184,65.3061224489796,19.3877551020408
151460001242,95,4,3,1,4,5,8,16,7,6,4,2,12,7,7,0,9,4.21052631578947,8.42105263157895,70.5263157894737,16.8421052631579
151460001243,6,1,1,1,0,0,0,0,0,2,0,0,0,0,0,0,1,16.6666666666667,33.3333333333333,33.3333333333333,16.6666666666667
151460001244,22,1,0,0,0,1,1,1,0,0,0,0,1,5,3,4,5,4.54545454545455,0,40.9090909090909,54.5454545454545
151460001245,404,12,21,18,12,14,22,11,25,27,33,14,22,45,45,45,38,2.97029702970297,12.6237623762376,52.7227722772277,31.6831683168317
151460001246,24,0,0,4,2,0,0,1,2,2,5,1,1,1,2,1,2,0,25,54.1666666666667,20.8333333333333
151460001247,7,0,0,1,0,0,0,0,0,2,1,1,0,0,1,1,0,0,14.2857142857143,57.1428571428571,28.5714285714286
151460001248,38,0,0,2,1,3,4,2,2,2,5,4,2,1,2,3,5,0,7.89473684210526,65.7894736842105,26.3157894736842
151460001249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
151460001250,4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,50,50
151460001251,812,88,57,27,33,21,53,112,133,82,74,45,28,23,19,11,6,10.8374384236453,14.4088669950739,70.320197044335,4.43349753694581
151460001252,207,4,6,9,14,9,3,6,6,15,19,8,11,15,32,27,23,1.93236714975845,14.0096618357488,44.4444444444444,39.6135265700483
151460001253,868,89,49,31,16,38,83,134,136,93,52,47,28,21,23,18,10,10.2534562211982,11.0599078341014,72.8110599078341,5.87557603686636
151460001254,321,15,28,27,24,21,12,10,16,56,40,38,20,5,2,3,4,4.67289719626168,24.6105919003115,67.9127725856698,2.80373831775701
151460001255,321,22,23,14,29,12,9,15,25,34,26,34,26,22,15,11,4,6.85358255451713,20.5607476635514,63.2398753894081,9.34579439252336
151460001256,291,5,11,16,15,17,13,13,20,17,21,31,26,25,27,15,19,1.71821305841924,14.4329896907216,62.8865979381443,20.9621993127148
151460001257,102,7,3,5,8,9,9,5,3,6,4,8,11,9,9,3,3,6.86274509803922,15.6862745098039,62.7450980392157,14.7058823529412
151460001258,651,35,44,43,41,35,31,18,41,66,75,48,49,40,34,20,31,5.37634408602151,19.6620583717358,61.9047619047619,13.0568356374808
151460001259,303,24,16,32,21,22,11,9,24,37,43,34,13,7,5,2,3,7.92079207920792,22.7722772277228,66.006600660066,3.3003300330033
151460001261,426,20,24,15,11,13,25,65,46,37,31,22,16,20,27,26,28,4.69483568075117,11.7370892018779,64.5539906103286,19.0140845070423
151460001262,274,10,7,13,24,15,14,10,12,12,26,33,25,31,15,11,16,3.64963503649635,16.0583941605839,64.963503649635,15.3284671532847
151460001263,614,22,38,45,48,32,24,25,42,55,79,62,44,32,27,23,16,3.58306188925081,21.3355048859935,64.3322475570033,10.7491856677524
151460001264,128,11,7,5,4,7,5,8,16,11,11,13,10,6,4,3,7,8.59375,12.5,67.96875,10.9375
151460001265,187,5,7,8,17,16,9,10,4,9,17,24,19,21,14,5,2,2.67379679144385,17.1122994652406,68.9839572192513,11.2299465240642
151460001266,380,11,14,23,20,16,18,7,16,25,36,31,38,34,39,23,29,2.89473684210526,15,58.1578947368421,23.9473684210526
151460001267,370,5,9,13,24,19,14,10,15,20,33,34,38,46,47,24,19,1.35135135135135,12.4324324324324,61.8918918918919,24.3243243243243
151460001268,316,20,14,15,14,14,15,24,37,29,22,17,9,12,13,20,41,6.32911392405063,13.6075949367089,56.6455696202532,23.4177215189873
151460001269,650,41,32,32,46,61,65,83,64,45,47,26,19,15,24,19,31,6.30769230769231,16.9230769230769,65.3846153846154,11.3846153846154
151460001270,218,14,11,8,7,14,16,15,13,9,15,18,18,15,12,9,24,6.42201834862385,11.9266055045872,61.0091743119266,20.6422018348624
151460001271,159,7,7,7,8,6,6,11,10,14,16,17,6,8,5,3,28,4.40251572327044,13.8364779874214,59.1194968553459,22.6415094339623
151460001272,130,5,4,3,4,10,11,8,17,19,14,3,7,3,8,6,8,3.84615384615385,8.46153846153846,70.7692307692308,16.9230769230769
151460001273,133,22,19,10,14,15,10,6,6,12,6,2,5,4,1,1,0,16.5413533834586,32.3308270676692,49.6240601503759,1.50375939849624
151460001274,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,100,0
151460001275,267,5,9,7,3,9,8,13,14,12,8,11,10,35,36,38,49,1.87265917602996,7.11610486891386,44.9438202247191,46.0674157303371
151460001276,222,11,6,7,7,5,3,12,20,18,24,14,8,15,21,23,28,4.95495495495496,9.00900900900901,53.6036036036036,32.4324324324324
151460001277,244,9,5,6,7,8,12,8,24,14,15,15,14,11,9,11,76,3.68852459016393,7.37704918032787,49.5901639344262,39.344262295082
151460001278,324,5,12,10,12,18,21,21,24,21,26,28,22,21,29,16,38,1.54320987654321,10.4938271604938,62.3456790123457,25.6172839506173
151460001279,382,23,8,13,11,11,18,34,40,29,21,15,22,30,33,39,35,6.02094240837696,8.37696335078534,57.5916230366492,28.0104712041885
151460001280,138,9,10,4,9,7,4,7,13,12,8,13,14,8,8,3,9,6.52173913043478,16.6666666666667,62.3188405797101,14.4927536231884
151460001281,106,9,7,4,2,3,6,7,15,7,7,5,5,14,9,2,4,8.49056603773585,12.2641509433962,65.0943396226415,14.1509433962264
151460001282,397,16,16,12,11,14,23,22,33,34,33,24,27,29,19,27,57,4.03022670025189,9.82367758186398,60.2015113350126,25.9445843828715
151460001283,85,2,4,3,3,3,4,12,11,10,6,1,6,0,4,7,9,2.35294117647059,11.7647058823529,62.3529411764706,23.5294117647059
151460001284,411,21,13,15,11,13,16,32,32,37,34,28,23,18,30,31,57,5.10948905109489,9.48905109489051,56.69099756691,28.7104622871046
151460001285,121,15,2,2,3,5,10,22,10,10,4,9,5,9,8,4,3,12.396694214876,5.78512396694215,69.4214876033058,12.396694214876
151460001286,139,7,3,4,4,10,12,7,12,14,9,8,3,11,14,3,18,5.03597122302158,7.9136690647482,61.8705035971223,25.1798561151079
151460001287,289,13,13,11,10,13,21,12,20,26,22,21,16,17,15,13,46,4.49826989619377,11.7647058823529,58.1314878892734,25.6055363321799
151460001288,324,16,7,9,9,5,19,26,26,27,19,22,17,20,26,33,43,4.93827160493827,7.71604938271605,55.8641975308642,31.4814814814815
151460001289,84,7,6,2,2,2,4,6,12,6,8,5,1,6,2,8,7,8.33333333333333,11.9047619047619,59.5238095238095,20.2380952380952
151460001290,369,12,13,7,18,15,12,33,25,29,21,23,23,32,36,33,37,3.2520325203252,10.2981029810298,57.7235772357724,28.7262872628726
151460001291,404,19,11,10,11,17,18,26,39,25,34,22,22,33,34,35,48,4.7029702970297,7.92079207920792,58.4158415841584,28.960396039604
151460001292,97,1,2,5,4,8,4,4,3,7,6,13,4,6,9,8,13,1.03092783505155,11.340206185567,56.701030927835,30.9278350515464
151460001293,335,20,11,11,10,13,23,24,42,35,29,22,15,12,16,18,34,5.97014925373134,9.55223880597015,64.1791044776119,20.2985074626866
151460001294,48,1,0,4,0,5,0,3,1,2,3,8,1,1,6,8,5,2.08333333333333,8.33333333333333,50,39.5833333333333
151460001295,313,13,10,10,12,8,17,14,40,25,34,20,17,17,23,21,32,4.15335463258786,10.223642172524,61.3418530351438,24.2811501597444
151460001296,367,16,11,16,10,19,26,18,34,30,22,27,27,22,19,21,49,4.35967302452316,10.0817438692098,61.3079019073569,24.2506811989101
151460001297,275,9,12,12,12,6,10,15,20,28,37,15,17,10,17,19,36,3.27272727272727,13.0909090909091,57.4545454545455,26.1818181818182
151460001298,166,13,6,6,6,4,10,21,16,14,11,4,10,11,6,7,21,7.83132530120482,10.8433734939759,60.8433734939759,20.4819277108434
151460001299,92,15,4,5,5,5,9,13,11,10,12,3,0,0,0,0,0,16.304347826087,15.2173913043478,68.4782608695652,0
151460001300,258,13,12,10,10,18,12,17,20,20,18,12,17,18,10,16,35,5.03875968992248,12.4031007751938,58.9147286821706,23.6434108527132
151460001301,131,5,4,3,3,4,3,12,3,8,8,5,10,16,8,10,29,3.81679389312977,7.63358778625954,52.6717557251908,35.8778625954198
151460001302,291,11,11,8,8,11,14,26,17,25,19,15,18,13,17,31,47,3.78006872852234,9.27835051546392,54.2955326460481,32.6460481099656
151460001303,185,8,5,5,6,4,8,10,13,9,18,12,14,8,10,14,41,4.32432432432432,8.64864864864865,51.8918918918919,35.1351351351351
151460001304,162,2,2,3,5,5,14,7,8,10,18,9,13,7,10,8,41,1.23456790123457,6.17283950617284,56.1728395061728,36.4197530864198
151460001305,350,12,11,11,12,14,25,26,26,25,37,23,22,18,21,22,45,3.42857142857143,9.71428571428571,61.7142857142857,25.1428571428571
151460001306,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,100
151460001307,349,8,9,7,12,11,24,18,25,31,27,26,14,21,16,30,70,2.29226361031519,8.02292263610315,56.4469914040115,33.2378223495702
151460001308,179,6,12,10,7,2,5,9,17,20,16,8,13,14,12,9,19,3.35195530726257,16.2011173184358,58.1005586592179,22.3463687150838
151460001309,210,8,11,11,11,13,5,9,17,12,21,18,19,7,7,10,31,3.80952380952381,15.7142857142857,57.6190476190476,22.8571428571429
151460001310,252,13,3,6,5,8,17,19,24,15,19,15,23,13,18,18,36,5.15873015873016,5.55555555555556,60.7142857142857,28.5714285714286
151460001311,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,100,0
151460001312,116,2,4,2,1,2,4,3,6,6,9,3,8,5,11,11,39,1.72413793103448,6.03448275862069,39.6551724137931,52.5862068965517
151460001313,183,7,8,7,4,9,12,13,15,22,14,12,14,15,9,6,16,3.82513661202186,10.3825136612022,68.8524590163934,16.9398907103825
151460001314,322,6,11,13,11,22,8,23,22,20,20,25,13,27,20,25,56,1.86335403726708,10.8695652173913,55.9006211180124,31.3664596273292
151460001315,211,3,7,8,7,9,6,13,12,12,15,17,16,8,6,19,53,1.4218009478673,10.4265402843602,51.1848341232227,36.9668246445498
151460001316,232,7,4,10,8,7,5,13,15,27,16,16,6,12,10,27,49,3.01724137931034,9.48275862068966,50.4310344827586,37.0689655172414
151460001317,254,18,10,5,10,11,10,32,30,27,27,10,14,7,10,8,25,7.08661417322835,9.84251968503937,66.1417322834646,16.9291338582677
151460001318,100,3,3,1,2,4,6,5,7,3,7,7,5,9,5,16,17,3,6,53,38
151460001319,107,4,2,5,1,3,6,6,7,9,8,8,7,8,4,9,20,3.73831775700935,7.47663551401869,57.9439252336449,30.8411214953271
151460001320,199,10,7,6,14,4,15,18,16,11,16,16,5,11,12,17,21,5.0251256281407,13.5678391959799,56.2814070351759,25.1256281407035
